student_id,first_name,last_name,gender,dob,age,grade,section,roll_no,email,phone,address,city,state,country,gpa,enrollment_date
S006768,Arif,Talukder,Female,2016-10-21,9,6,C,18,arif.talukder6768@school.edu,01034453655,"House 205, Road 38, Chattogram",Chattogram,Mymensingh Division,Bangladesh,3.24,2018-07-20
S006769,Jannatul,Chowdhury,Other,2012-11-16,12,8,D,19,jannatul.chowdhury6769@school.edu,01626854058,"House 33, Road 69, Sylhet",Sylhet,Mymensingh Division,Bangladesh,3.66,2021-08-17
S006770,Nusrat,Ahmed,Female,2014-07-16,11,2,A,20,nusrat.ahmed6770@school.edu,01807725045,"House 423, Road 160, Comilla",Comilla,Rangpur Division,Bangladesh,4.78,2017-10-08
S006771,Tasnima,Islam,Male,2013-11-07,12,1,A,21,tasnima.islam6771@school.edu,01362713083,"House 411, Road 67, Comilla",Comilla,Khulna Division,Bangladesh,4.49,2022-10-02
S006772,Rafi,Kabir,Female,2008-12-30,16,2,B,22,rafi.kabir6772@school.edu,01650905746,"House 252, Road 42, Dhaka",Dhaka,Barishal Division,Bangladesh,4.92,2021-09-05
S006773,Raihan,Talukder,Male,2016-03-13,9,5,B,23,raihan.talukder6773@school.edu,01819257940,"House 105, Road 32, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,3.66,2024-05-01
S006774,Moumita,Mollah,Male,2011-05-17,14,12,B,24,moumita.mollah6774@school.edu,01278521700,"House 240, Road 80, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,4.21,2017-07-11
S006775,Sadia,Talukder,Male,2006-03-19,19,5,D,25,sadia.talukder6775@school.edu,01423779676,"House 200, Road 98, Mymensingh",Mymensingh,Barishal Division,Bangladesh,2.46,2017-07-05
S006776,Sakib,Khan,Male,2008-10-18,17,8,B,26,sakib.khan6776@school.edu,01475841262,"House 43, Road 12, Khulna",Khulna,Barishal Division,Bangladesh,3.28,2020-05-20
S006777,Khan,Sheikh,Female,2015-08-07,10,9,C,27,khan.sheikh6777@school.edu,01500713576,"House 380, Road 135, Dhaka",Dhaka,Mymensingh Division,Bangladesh,3.94,2020-02-19
S006778,Bappy,Islam,Male,2008-02-01,17,7,A,28,bappy.islam6778@school.edu,01868629976,"House 419, Road 83, Chattogram",Chattogram,Mymensingh Division,Bangladesh,3.0,2018-04-02
S006779,Mizan,Khan,Male,2005-12-24,19,12,C,29,mizan.khan6779@school.edu,01210450674,"House 236, Road 72, Rangpur",Rangpur,Sylhet Division,Bangladesh,4.46,2024-10-08
S006780,Nusrat,Haque,Male,2013-02-10,12,3,B,30,nusrat.haque6780@school.edu,01758202410,"House 429, Road 167, Dhaka",Dhaka,Mymensingh Division,Bangladesh,4.0,2017-09-22
S006781,Nusrat,Akter,Male,2008-05-03,17,11,D,31,nusrat.akter6781@school.edu,01371052837,"House 372, Road 154, Sylhet",Sylhet,Barishal Division,Bangladesh,3.12,2020-07-28
S006782,Imran,Chowdhury,Male,2009-02-08,16,11,D,32,imran.chowdhury6782@school.edu,01554734552,"House 499, Road 101, Rangpur",Rangpur,Rangpur Division,Bangladesh,4.86,2024-02-27
S006783,Bappy,Sarkar,Female,2010-09-29,15,9,C,33,bappy.sarkar6783@school.edu,01706634984,"House 489, Road 6, Rangpur",Rangpur,Dhaka Division,Bangladesh,4.53,2017-05-19
S006784,Nabila,Hossain,Male,2005-09-27,20,12,B,34,nabila.hossain6784@school.edu,01695242411,"House 182, Road 47, Barishal",Barishal,Dhaka Division,Bangladesh,3.21,2015-10-02
S006785,Tuhin,Haque,Female,2013-09-08,12,6,A,35,tuhin.haque6785@school.edu,01676550334,"House 477, Road 134, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,4.72,2024-11-01
S006786,Fatima,Khanam,Male,2012-01-25,13,7,D,36,fatima.khanam6786@school.edu,01800206029,"House 79, Road 150, Dhaka",Dhaka,Mymensingh Division,Bangladesh,2.28,2021-01-10
S006787,Arif,Mollah,Female,2016-01-19,9,10,C,37,arif.mollah6787@school.edu,01008215127,"House 331, Road 108, Khulna",Khulna,Khulna Division,Bangladesh,2.42,2017-09-02
S006788,Sohana,Sarkar,Female,2017-06-17,8,6,C,38,sohana.sarkar6788@school.edu,01905829241,"House 137, Road 38, Comilla",Comilla,Mymensingh Division,Bangladesh,4.83,2022-02-25
S006789,Imran,Biswas,Male,2012-10-11,13,2,A,39,imran.biswas6789@school.edu,01358863150,"House 105, Road 135, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,3.31,2019-04-08
S006790,Rashed,Kabir,Male,2015-05-21,10,12,B,40,rashed.kabir6790@school.edu,01178631130,"House 26, Road 49, Chattogram",Chattogram,Mymensingh Division,Bangladesh,2.35,2016-07-16
S006791,Nusrat,Rahman,Male,2009-07-17,16,8,B,41,nusrat.rahman6791@school.edu,01720564759,"House 218, Road 19, Khulna",Khulna,Chattogram Division,Bangladesh,4.16,2016-02-05
S006792,Arif,Mia,Male,2017-04-30,8,12,A,42,arif.mia6792@school.edu,01235592605,"House 404, Road 120, Chattogram",Chattogram,Dhaka Division,Bangladesh,2.67,2017-08-11
S006793,Raihan,Ahmed,Male,2015-05-25,10,3,B,43,raihan.ahmed6793@school.edu,01721049208,"House 231, Road 20, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,3.02,2018-08-19
S006794,Sohana,Mia,Female,2016-03-25,9,11,D,44,sohana.mia6794@school.edu,01435889117,"House 24, Road 47, Rangpur",Rangpur,Rangpur Division,Bangladesh,4.8,2023-11-19
S006795,Raihan,Akter,Other,2010-11-18,14,9,B,45,raihan.akter6795@school.edu,01059078329,"House 366, Road 87, Sylhet",Sylhet,Chattogram Division,Bangladesh,4.57,2021-12-14
S006796,Tasnima,Sheikh,Female,2009-09-06,16,3,D,46,tasnima.sheikh6796@school.edu,01132714778,"House 239, Road 82, Comilla",Comilla,Barishal Division,Bangladesh,2.35,2024-02-16
S006797,Tasnima,Siddique,Female,2014-09-18,11,10,B,47,tasnima.siddique6797@school.edu,01807836496,"House 162, Road 145, Chattogram",Chattogram,Chattogram Division,Bangladesh,3.69,2020-06-04
S006798,Raihan,Hasan,Male,2009-07-27,16,9,A,48,raihan.hasan6798@school.edu,01929186456,"House 330, Road 107, Rangpur",Rangpur,Khulna Division,Bangladesh,2.42,2018-09-07
S006799,Rifat,Rahman,Female,2005-01-24,20,2,D,49,rifat.rahman6799@school.edu,01309906576,"House 155, Road 119, Khulna",Khulna,Rangpur Division,Bangladesh,2.48,2017-04-28
S006800,Khan,Siddique,Female,2013-12-15,11,11,D,50,khan.siddique6800@school.edu,01583586772,"House 211, Road 75, Comilla",Comilla,Chattogram Division,Bangladesh,4.48,2015-01-28
S006801,Nabila,Haque,Male,2007-08-03,18,10,D,1,nabila.haque6801@school.edu,01185405469,"House 116, Road 174, Chattogram",Chattogram,Dhaka Division,Bangladesh,4.18,2020-11-08
S006802,Nusrat,Mollah,Female,2012-05-31,13,5,C,2,nusrat.mollah6802@school.edu,01058655753,"House 253, Road 196, Khulna",Khulna,Barishal Division,Bangladesh,4.86,2018-07-28
S006803,Bappy,Hasan,Male,2008-06-02,17,5,C,3,bappy.hasan6803@school.edu,01222779487,"House 83, Road 171, Rangpur",Rangpur,Sylhet Division,Bangladesh,3.5,2018-01-28
S006804,Mizan,Kabir,Female,2011-03-20,14,6,B,4,mizan.kabir6804@school.edu,01145413948,"House 317, Road 161, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,3.57,2023-01-04
S006805,Imran,Mollah,Male,2006-01-25,19,4,D,5,imran.mollah6805@school.edu,01587386382,"House 381, Road 157, Rangpur",Rangpur,Sylhet Division,Bangladesh,4.19,2019-04-13
S006806,Mizan,Khanam,Male,2011-01-01,14,10,D,6,mizan.khanam6806@school.edu,01573123384,"House 146, Road 156, Barishal",Barishal,Barishal Division,Bangladesh,3.49,2018-02-26
S006807,Rafi,Kabir,Female,2011-11-21,13,3,A,7,rafi.kabir6807@school.edu,01015976393,"House 432, Road 94, Barishal",Barishal,Barishal Division,Bangladesh,4.87,2024-04-28
S006808,Rana,Hasan,Female,2017-05-27,8,3,C,8,rana.hasan6808@school.edu,01587990577,"House 417, Road 189, Barishal",Barishal,Dhaka Division,Bangladesh,4.01,2020-05-22
S006809,Rafi,Khan,Female,2012-03-28,13,3,D,9,rafi.khan6809@school.edu,01502016106,"House 172, Road 80, Dhaka",Dhaka,Rangpur Division,Bangladesh,3.43,2018-09-24
S006810,Tasnima,Rahman,Female,2013-02-04,12,7,D,10,tasnima.rahman6810@school.edu,01672022659,"House 359, Road 186, Mymensingh",Mymensingh,Barishal Division,Bangladesh,3.89,2016-04-09
S006811,Rashed,Biswas,Male,2014-02-23,11,6,A,11,rashed.biswas6811@school.edu,01244693366,"House 164, Road 80, Comilla",Comilla,Sylhet Division,Bangladesh,2.8,2019-03-10
S006812,Rana,Siddique,Male,2011-12-09,13,7,B,12,rana.siddique6812@school.edu,01725411255,"House 258, Road 43, Barishal",Barishal,Barishal Division,Bangladesh,2.27,2017-07-10
S006813,Khan,Mollah,Male,2017-02-09,8,6,B,13,khan.mollah6813@school.edu,01836078433,"House 285, Road 141, Sylhet",Sylhet,Mymensingh Division,Bangladesh,4.78,2023-06-30
S006814,Tasnima,Hasan,Male,2016-03-08,9,6,D,14,tasnima.hasan6814@school.edu,01547117697,"House 407, Road 196, Barishal",Barishal,Barishal Division,Bangladesh,2.19,2015-06-02
S006815,Tuhin,Hasan,Male,2011-07-16,14,1,D,15,tuhin.hasan6815@school.edu,01292870818,"House 368, Road 194, Rangpur",Rangpur,Sylhet Division,Bangladesh,4.12,2018-11-14
S006816,Rana,Haque,Female,2007-10-02,18,2,D,16,rana.haque6816@school.edu,01782799723,"House 374, Road 57, Khulna",Khulna,Dhaka Division,Bangladesh,3.84,2020-10-15
S006817,Sohana,Kabir,Female,2011-10-28,14,12,B,17,sohana.kabir6817@school.edu,01352544309,"House 122, Road 173, Khulna",Khulna,Mymensingh Division,Bangladesh,3.31,2018-01-21
S006818,Rafi,Talukder,Male,2016-06-15,9,3,C,18,rafi.talukder6818@school.edu,01979327389,"House 193, Road 81, Comilla",Comilla,Mymensingh Division,Bangladesh,2.18,2017-04-08
S006819,Bappy,Haque,Male,2012-09-19,13,6,A,19,bappy.haque6819@school.edu,01924455613,"House 52, Road 51, Khulna",Khulna,Mymensingh Division,Bangladesh,3.66,2023-03-21
S006820,Bappy,Majumder,Female,2007-03-24,18,1,D,20,bappy.majumder6820@school.edu,01201275054,"House 384, Road 80, Comilla",Comilla,Sylhet Division,Bangladesh,2.07,2020-09-09
S006821,Sakib,Sarkar,Female,2015-03-22,10,7,A,21,sakib.sarkar6821@school.edu,01440469131,"House 171, Road 37, Chattogram",Chattogram,Rangpur Division,Bangladesh,2.28,2015-08-21
S006822,Fatima,Haque,Male,2015-12-22,9,3,A,22,fatima.haque6822@school.edu,01473196945,"House 408, Road 170, Comilla",Comilla,Dhaka Division,Bangladesh,4.04,2018-08-02
S006823,Raihan,Sarkar,Other,2013-03-04,12,1,C,23,raihan.sarkar6823@school.edu,01692342666,"House 65, Road 132, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,2.26,2023-12-18
S006824,Arif,Khan,Female,2014-03-27,11,3,C,24,arif.khan6824@school.edu,01856614699,"House 492, Road 91, Sylhet",Sylhet,Khulna Division,Bangladesh,2.86,2016-11-09
S006825,Bappy,Hasan,Male,2015-02-09,10,10,D,25,bappy.hasan6825@school.edu,01540851555,"House 343, Road 194, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,4.45,2019-02-26
S006826,Arif,Ahmed,Female,2013-10-20,12,12,D,26,arif.ahmed6826@school.edu,01713808082,"House 18, Road 130, Barishal",Barishal,Sylhet Division,Bangladesh,4.04,2023-01-15
S006827,Rifat,Talukder,Male,2006-10-26,19,5,C,27,rifat.talukder6827@school.edu,01330319837,"House 274, Road 28, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,3.41,2017-02-07
S006828,Sadia,Mia,Female,2017-03-28,8,6,C,28,sadia.mia6828@school.edu,01381994576,"House 177, Road 121, Chattogram",Chattogram,Mymensingh Division,Bangladesh,4.82,2016-02-16
S006829,Tuhin,Kabir,Female,2009-12-10,15,1,A,29,tuhin.kabir6829@school.edu,01380390686,"House 278, Road 77, Khulna",Khulna,Khulna Division,Bangladesh,4.01,2021-07-17
S006830,Raihan,Mollah,Female,2007-06-26,18,5,C,30,raihan.mollah6830@school.edu,01614078672,"House 247, Road 96, Mymensingh",Mymensingh,Barishal Division,Bangladesh,2.09,2022-03-08
S006831,Jannatul,Ahmed,Female,2007-07-28,18,6,C,31,jannatul.ahmed6831@school.edu,01110490394,"House 347, Road 164, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,2.14,2020-05-23
S006832,Bappy,Biswas,Female,2005-04-09,20,2,B,32,bappy.biswas6832@school.edu,01543865507,"House 104, Road 200, Rangpur",Rangpur,Dhaka Division,Bangladesh,3.85,2020-01-27
S006833,Nusrat,Siddique,Male,2015-04-13,10,10,C,33,nusrat.siddique6833@school.edu,01375300556,"House 197, Road 36, Comilla",Comilla,Mymensingh Division,Bangladesh,2.4,2020-05-29
S006834,Imran,Chowdhury,Male,2009-09-05,16,5,D,34,imran.chowdhury6834@school.edu,01602127574,"House 354, Road 4, Barishal",Barishal,Mymensingh Division,Bangladesh,4.52,2015-03-09
S006835,Nusrat,Khanam,Female,2010-01-22,15,12,C,35,nusrat.khanam6835@school.edu,01092975376,"House 281, Road 124, Chattogram",Chattogram,Chattogram Division,Bangladesh,4.54,2016-09-26
S006836,Khan,Siddique,Other,2006-07-03,19,1,A,36,khan.siddique6836@school.edu,01740774634,"House 218, Road 36, Comilla",Comilla,Dhaka Division,Bangladesh,4.64,2019-05-25
S006837,Jannatul,Hossain,Female,2014-01-01,11,3,B,37,jannatul.hossain6837@school.edu,01830763751,"House 181, Road 134, Khulna",Khulna,Dhaka Division,Bangladesh,3.45,2015-11-04
S006838,Moumita,Haque,Male,2007-12-08,17,2,A,38,moumita.haque6838@school.edu,01660804395,"House 323, Road 31, Rangpur",Rangpur,Barishal Division,Bangladesh,2.32,2017-01-28
S006839,Arif,Ahmed,Other,2014-10-25,11,9,B,39,arif.ahmed6839@school.edu,01319069618,"House 61, Road 138, Rangpur",Rangpur,Mymensingh Division,Bangladesh,2.87,2024-04-23
S006840,Tasnima,Islam,Female,2014-04-09,11,7,D,40,tasnima.islam6840@school.edu,01215355255,"House 100, Road 110, Khulna",Khulna,Sylhet Division,Bangladesh,2.01,2022-04-22
S006841,Tasnima,Mollah,Female,2010-07-27,15,2,C,41,tasnima.mollah6841@school.edu,01391372954,"House 78, Road 2, Chattogram",Chattogram,Barishal Division,Bangladesh,4.35,2021-02-18
S006842,Imran,Chowdhury,Female,2015-04-14,10,12,C,42,imran.chowdhury6842@school.edu,01259865417,"House 174, Road 92, Rangpur",Rangpur,Barishal Division,Bangladesh,3.9,2018-02-17
S006843,Rifat,Siddique,Male,2008-04-05,17,12,A,43,rifat.siddique6843@school.edu,01385920438,"House 246, Road 51, Rangpur",Rangpur,Chattogram Division,Bangladesh,2.1,2019-07-22
S006844,Nusrat,Khanam,Male,2007-04-28,18,7,C,44,nusrat.khanam6844@school.edu,01329395303,"House 326, Road 159, Khulna",Khulna,Dhaka Division,Bangladesh,4.84,2015-02-12
S006845,Moumita,Khanam,Male,2005-02-18,20,1,A,45,moumita.khanam6845@school.edu,01715035977,"House 21, Road 100, Comilla",Comilla,Sylhet Division,Bangladesh,4.36,2023-08-20
S006846,Arif,Akter,Male,2013-08-04,12,7,A,46,arif.akter6846@school.edu,01719340029,"House 349, Road 192, Khulna",Khulna,Chattogram Division,Bangladesh,4.33,2016-06-24
S006847,Rana,Khan,Male,2011-02-12,14,4,D,47,rana.khan6847@school.edu,01616457015,"House 484, Road 56, Khulna",Khulna,Mymensingh Division,Bangladesh,2.95,2022-11-01
S006848,Arif,Majumder,Female,2016-02-19,9,8,C,48,arif.majumder6848@school.edu,01614224774,"House 18, Road 14, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,4.12,2017-03-26
S006849,Bappy,Talukder,Male,2013-02-02,12,8,D,49,bappy.talukder6849@school.edu,01550282191,"House 239, Road 154, Dhaka",Dhaka,Khulna Division,Bangladesh,2.32,2017-01-24
S006850,Imran,Majumder,Male,2007-05-25,18,8,B,50,imran.majumder6850@school.edu,01408767661,"House 249, Road 107, Dhaka",Dhaka,Khulna Division,Bangladesh,4.8,2017-08-20
S006851,Bappy,Khan,Male,2013-10-30,12,11,C,1,bappy.khan6851@school.edu,01580975314,"House 162, Road 39, Khulna",Khulna,Barishal Division,Bangladesh,3.04,2020-01-23
S006852,Tasnima,Hasan,Male,2006-01-22,19,7,B,2,tasnima.hasan6852@school.edu,01678812764,"House 116, Road 40, Sylhet",Sylhet,Chattogram Division,Bangladesh,4.43,2019-07-25
S006853,Mizan,Chowdhury,Female,2017-09-22,8,11,C,3,mizan.chowdhury6853@school.edu,01666560086,"House 84, Road 15, Chattogram",Chattogram,Dhaka Division,Bangladesh,2.97,2016-07-22
S006854,Nusrat,Mia,Male,2016-04-12,9,11,A,4,nusrat.mia6854@school.edu,01793715125,"House 230, Road 22, Chattogram",Chattogram,Rangpur Division,Bangladesh,2.16,2015-02-02
S006855,Raihan,Biswas,Female,2006-08-28,19,8,A,5,raihan.biswas6855@school.edu,01732049822,"House 301, Road 128, Barishal",Barishal,Khulna Division,Bangladesh,3.77,2018-05-03
S006856,Rashed,Haque,Male,2005-01-08,20,1,B,6,rashed.haque6856@school.edu,01569817207,"House 396, Road 14, Comilla",Comilla,Dhaka Division,Bangladesh,4.81,2021-03-28
S006857,Nusrat,Talukder,Male,2010-09-10,15,8,B,7,nusrat.talukder6857@school.edu,01660486860,"House 7, Road 55, Chattogram",Chattogram,Barishal Division,Bangladesh,3.86,2023-02-04
S006858,Rana,Ahmed,Female,2012-10-13,13,10,B,8,rana.ahmed6858@school.edu,01781696978,"House 12, Road 79, Khulna",Khulna,Dhaka Division,Bangladesh,4.11,2017-01-05
S006859,Imran,Siddique,Female,2010-09-17,15,3,D,9,imran.siddique6859@school.edu,01354436194,"House 384, Road 126, Dhaka",Dhaka,Barishal Division,Bangladesh,3.94,2015-07-13
S006860,Jannatul,Haque,Male,2016-02-09,9,10,D,10,jannatul.haque6860@school.edu,01586326466,"House 443, Road 3, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,4.77,2022-05-13
S006861,Nabila,Kabir,Male,2008-10-14,17,9,D,11,nabila.kabir6861@school.edu,01392921253,"House 298, Road 170, Barishal",Barishal,Dhaka Division,Bangladesh,2.34,2022-03-25
S006862,Mizan,Sheikh,Male,2012-12-27,12,12,A,12,mizan.sheikh6862@school.edu,01556903731,"House 253, Road 191, Sylhet",Sylhet,Sylhet Division,Bangladesh,4.54,2015-05-08
S006863,Sakib,Biswas,Male,2013-06-25,12,11,B,13,sakib.biswas6863@school.edu,01859156597,"House 223, Road 61, Barishal",Barishal,Dhaka Division,Bangladesh,3.6,2019-06-22
S006864,Sakib,Hasan,Male,2008-02-12,17,1,C,14,sakib.hasan6864@school.edu,01699687279,"House 405, Road 62, Comilla",Comilla,Mymensingh Division,Bangladesh,4.4,2023-04-19
S006865,Imran,Biswas,Female,2012-07-21,13,3,B,15,imran.biswas6865@school.edu,01065769217,"House 11, Road 52, Khulna",Khulna,Rangpur Division,Bangladesh,3.04,2020-01-19
S006866,Nabila,Mollah,Other,2014-01-18,11,11,C,16,nabila.mollah6866@school.edu,01707852433,"House 215, Road 30, Dhaka",Dhaka,Khulna Division,Bangladesh,2.65,2021-09-13
S006867,Tasnima,Sarkar,Female,2007-12-18,17,10,A,17,tasnima.sarkar6867@school.edu,01554201216,"House 22, Road 125, Rangpur",Rangpur,Rangpur Division,Bangladesh,3.26,2017-03-30
S006868,Rifat,Mia,Female,2010-07-16,15,1,B,18,rifat.mia6868@school.edu,01789728878,"House 36, Road 158, Khulna",Khulna,Chattogram Division,Bangladesh,3.64,2017-09-26
S006869,Sohana,Siddique,Male,2014-10-01,11,10,C,19,sohana.siddique6869@school.edu,01174228302,"House 98, Road 165, Sylhet",Sylhet,Khulna Division,Bangladesh,3.3,2016-10-09
S006870,Sakib,Siddique,Male,2013-10-29,12,2,C,20,sakib.siddique6870@school.edu,01854409779,"House 42, Road 108, Sylhet",Sylhet,Sylhet Division,Bangladesh,4.66,2024-04-05
S006871,Nusrat,Ahmed,Male,2014-08-12,11,4,C,21,nusrat.ahmed6871@school.edu,01975007112,"House 30, Road 67, Rangpur",Rangpur,Khulna Division,Bangladesh,4.83,2016-02-14
S006872,Bappy,Haque,Female,2014-07-24,11,11,A,22,bappy.haque6872@school.edu,01050702022,"House 85, Road 124, Rangpur",Rangpur,Chattogram Division,Bangladesh,2.89,2017-04-28
S006873,Nusrat,Hossain,Male,2011-01-07,14,9,D,23,nusrat.hossain6873@school.edu,01339123894,"House 54, Road 93, Chattogram",Chattogram,Khulna Division,Bangladesh,2.08,2016-03-15
S006874,Moumita,Hossain,Male,2013-12-05,11,11,A,24,moumita.hossain6874@school.edu,01593576943,"House 16, Road 111, Rangpur",Rangpur,Barishal Division,Bangladesh,4.45,2016-05-17
S006875,Fatima,Mia,Female,2009-03-29,16,1,D,25,fatima.mia6875@school.edu,01206709754,"House 97, Road 153, Chattogram",Chattogram,Chattogram Division,Bangladesh,4.11,2017-03-16
S006876,Imran,Siddique,Female,2014-11-02,11,4,C,26,imran.siddique6876@school.edu,01595587201,"House 474, Road 78, Chattogram",Chattogram,Chattogram Division,Bangladesh,2.1,2016-06-01
S006877,Imran,Ahmed,Male,2014-02-06,11,7,B,27,imran.ahmed6877@school.edu,01628015564,"House 165, Road 81, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,2.76,2024-12-26
S006878,Rifat,Biswas,Male,2017-03-27,8,11,D,28,rifat.biswas6878@school.edu,01829086498,"House 193, Road 179, Rangpur",Rangpur,Dhaka Division,Bangladesh,2.06,2021-11-30
S006879,Raihan,Chowdhury,Female,2009-11-25,15,7,A,29,raihan.chowdhury6879@school.edu,01615236643,"House 287, Road 78, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,3.56,2021-05-10
S006880,Rafi,Khan,Female,2009-04-08,16,1,B,30,rafi.khan6880@school.edu,01332427546,"House 361, Road 122, Chattogram",Chattogram,Mymensingh Division,Bangladesh,4.95,2016-08-01
S006881,Tuhin,Hasan,Female,2010-05-09,15,2,D,31,tuhin.hasan6881@school.edu,01086544530,"House 202, Road 104, Sylhet",Sylhet,Chattogram Division,Bangladesh,4.16,2015-10-22
S006882,Tuhin,Mia,Female,2013-01-20,12,2,B,32,tuhin.mia6882@school.edu,01113915987,"House 22, Road 16, Barishal",Barishal,Dhaka Division,Bangladesh,4.92,2018-12-23
S006883,Tuhin,Ahmed,Male,2007-12-20,17,6,D,33,tuhin.ahmed6883@school.edu,01251589271,"House 322, Road 168, Khulna",Khulna,Khulna Division,Bangladesh,4.35,2020-07-13
S006884,Mizan,Majumder,Other,2011-12-21,13,1,A,34,mizan.majumder6884@school.edu,01175216050,"House 4, Road 61, Rangpur",Rangpur,Khulna Division,Bangladesh,2.35,2023-06-07
S006885,Sadia,Rahman,Female,2016-10-15,9,6,D,35,sadia.rahman6885@school.edu,01289006721,"House 397, Road 132, Rangpur",Rangpur,Mymensingh Division,Bangladesh,3.28,2019-03-24
S006886,Raihan,Islam,Female,2009-03-14,16,10,B,36,raihan.islam6886@school.edu,01979139448,"House 229, Road 70, Rangpur",Rangpur,Barishal Division,Bangladesh,3.52,2019-02-26
S006887,Sohana,Rahman,Female,2009-07-01,16,10,B,37,sohana.rahman6887@school.edu,01696116790,"House 403, Road 43, Chattogram",Chattogram,Sylhet Division,Bangladesh,3.7,2016-10-22
S006888,Mizan,Siddique,Male,2010-02-18,15,3,D,38,mizan.siddique6888@school.edu,01498590236,"House 131, Road 185, Comilla",Comilla,Mymensingh Division,Bangladesh,4.75,2021-10-16
S006889,Rifat,Sheikh,Male,2010-08-19,15,4,C,39,rifat.sheikh6889@school.edu,01523300136,"House 249, Road 61, Chattogram",Chattogram,Sylhet Division,Bangladesh,2.12,2024-01-23
S006890,Rana,Mia,Female,2010-05-19,15,6,C,40,rana.mia6890@school.edu,01028389378,"House 271, Road 68, Khulna",Khulna,Mymensingh Division,Bangladesh,4.96,2024-07-13
S006891,Fatima,Akter,Male,2013-10-17,12,9,B,41,fatima.akter6891@school.edu,01826816066,"House 292, Road 42, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,3.03,2020-10-05
S006892,Jannatul,Majumder,Female,2010-11-16,14,5,B,42,jannatul.majumder6892@school.edu,01103129531,"House 161, Road 59, Sylhet",Sylhet,Sylhet Division,Bangladesh,3.19,2023-11-03
S006893,Bappy,Talukder,Female,2009-11-19,15,5,D,43,bappy.talukder6893@school.edu,01059716753,"House 151, Road 83, Sylhet",Sylhet,Rangpur Division,Bangladesh,3.45,2020-06-30
S006894,Bappy,Haque,Male,2009-01-14,16,5,C,44,bappy.haque6894@school.edu,01931413962,"House 288, Road 19, Chattogram",Chattogram,Rangpur Division,Bangladesh,3.14,2019-09-14
S006895,Sakib,Khanam,Female,2008-01-01,17,2,D,45,sakib.khanam6895@school.edu,01018819397,"House 134, Road 4, Sylhet",Sylhet,Dhaka Division,Bangladesh,4.83,2024-12-24
S006896,Tuhin,Sarkar,Male,2006-05-01,19,1,D,46,tuhin.sarkar6896@school.edu,01603277904,"House 120, Road 124, Rangpur",Rangpur,Dhaka Division,Bangladesh,4.13,2024-11-26
S006897,Mizan,Talukder,Male,2008-07-21,17,2,D,47,mizan.talukder6897@school.edu,01503852893,"House 223, Road 90, Chattogram",Chattogram,Rangpur Division,Bangladesh,4.05,2019-01-23
S006898,Sakib,Mia,Male,2015-05-14,10,12,C,48,sakib.mia6898@school.edu,01519613137,"House 171, Road 51, Khulna",Khulna,Khulna Division,Bangladesh,3.8,2016-12-06
S006899,Sadia,Khanam,Female,2006-07-11,19,6,D,49,sadia.khanam6899@school.edu,01107895318,"House 399, Road 129, Rangpur",Rangpur,Mymensingh Division,Bangladesh,4.81,2024-10-22
S006900,Nabila,Majumder,Male,2011-05-28,14,4,D,50,nabila.majumder6900@school.edu,01549557517,"House 496, Road 89, Rangpur",Rangpur,Rangpur Division,Bangladesh,3.38,2022-08-14
S006901,Bappy,Ahmed,Female,2006-06-22,19,10,B,1,bappy.ahmed6901@school.edu,01162980614,"House 102, Road 3, Dhaka",Dhaka,Rangpur Division,Bangladesh,2.25,2020-11-05
S006902,Sakib,Akter,Female,2015-01-18,10,8,A,2,sakib.akter6902@school.edu,01912363583,"House 490, Road 161, Comilla",Comilla,Rangpur Division,Bangladesh,2.61,2022-08-12
S006903,Sadia,Kabir,Female,2011-12-21,13,8,D,3,sadia.kabir6903@school.edu,01492231391,"House 334, Road 176, Rangpur",Rangpur,Dhaka Division,Bangladesh,2.07,2022-10-08
S006904,Bappy,Sarkar,Female,2016-12-14,8,5,B,4,bappy.sarkar6904@school.edu,01137332831,"House 307, Road 134, Comilla",Comilla,Sylhet Division,Bangladesh,3.1,2019-10-12
S006905,Bappy,Khan,Female,2016-12-13,8,1,A,5,bappy.khan6905@school.edu,01545841273,"House 145, Road 179, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,3.02,2022-01-04
S006906,Bappy,Kabir,Male,2015-09-02,10,2,D,6,bappy.kabir6906@school.edu,01820543620,"House 313, Road 186, Rangpur",Rangpur,Sylhet Division,Bangladesh,3.64,2015-05-16
S006907,Arif,Chowdhury,Female,2016-11-04,9,4,A,7,arif.chowdhury6907@school.edu,01065124785,"House 412, Road 70, Barishal",Barishal,Rangpur Division,Bangladesh,3.45,2024-01-07
